"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","85 µg/m³","19h","Bona","54 µg/m³","20h","Bona","1 µg/m³","22/08/2018 20:00",1534961102
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"18h","--","--","18h","--","--",NA,NA,NA,"22/08/2018 20:00",1534961102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"19h","Bona","91 µg/m³","19h","Bona","46 µg/m³","20h","Bona","18 µg/m³","22/08/2018 20:00",1534961102
"Barcelona - Palau Reial","Regular","IZ","01","08019057",2.1151,41.3875,"19h","Regular","113 µg/m³","19h","Bona","20 µg/m³","20h","Bona","20 µg/m³","22/08/2018 20:00",1534961102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","14 µg/m³","20h","Bona","22 µg/m³","22/08/2018 20:00",1534961102
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"19h","Regular","123 µg/m³","19h","Bona","17 µg/m³",NA,NA,NA,"22/08/2018 20:00",1534961102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","19 µg/m³",NA,NA,NA,"22/08/2018 21:00",1534964702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"20h","Bona","78 µg/m³","20h","Bona","64 µg/m³","20h","Bona","24 µg/m³","22/08/2018 21:00",1534964702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","94 µg/m³","20h","Bona","48 µg/m³","20h","Bona","1 µg/m³","22/08/2018 21:00",1534964702
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"18h","--","--","18h","--","--",NA,NA,NA,"22/08/2018 21:00",1534964702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"20h","Bona","110 µg/m³","20h","Bona","25 µg/m³","20h","Bona","19 µg/m³","22/08/2018 21:00",1534964702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"20h","Bona","111 µg/m³","20h","Bona","15 µg/m³","21h","Bona","20 µg/m³","22/08/2018 21:00",1534964702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","18 µg/m³","21h","Bona","22 µg/m³","22/08/2018 21:00",1534964702
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"20h","Regular","117 µg/m³","20h","Bona","16 µg/m³",NA,NA,NA,"22/08/2018 21:00",1534964702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"21h","Bona","43 µg/m³",NA,NA,NA,"22/08/2018 22:00",1534968303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"21h","Bona","47 µg/m³","21h","Bona","88 µg/m³","22h","Bona","25 µg/m³","22/08/2018 22:00",1534968303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"21h","Bona","59 µg/m³","21h","Bona","74 µg/m³","22h","Bona","1 µg/m³","22/08/2018 22:00",1534968303
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"20h","--","--","20h","--","--",NA,NA,NA,"22/08/2018 22:00",1534968303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"21h","Bona","79 µg/m³","21h","Bona","50 µg/m³","22h","Bona","18 µg/m³","22/08/2018 22:00",1534968303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"21h","Bona","96 µg/m³","21h","Bona","24 µg/m³","22h","Bona","20 µg/m³","22/08/2018 22:00",1534968303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","24 µg/m³","22h","Bona","21 µg/m³","22/08/2018 22:00",1534968303
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"21h","Regular","118 µg/m³","21h","Bona","15 µg/m³",NA,NA,NA,"22/08/2018 22:00",1534968303
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/08/2018 23:00",1534971903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"23h","Bona","26 µg/m³","22/08/2018 23:00",1534971903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"23h","Bona","1 µg/m³","22/08/2018 23:00",1534971903
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/08/2018 23:00",1534971903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"23h","Bona","19 µg/m³","22/08/2018 23:00",1534971903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"23h","Bona","21 µg/m³","22/08/2018 23:00",1534971903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"23h","Bona","21 µg/m³","22/08/2018 23:00",1534971903
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/08/2018 23:00",1534971903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","52 µg/m³",NA,NA,NA,"23/08/2018 0:00",1534975504
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"23h","Bona","22 µg/m³","23h","Bona","87 µg/m³","23h","Bona","26 µg/m³","23/08/2018 0:00",1534975504
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"23h","Bona","41 µg/m³","23h","Bona","69 µg/m³","23h","Bona","1 µg/m³","23/08/2018 0:00",1534975504
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"23h","Bona","62 µg/m³","23h","Bona","43 µg/m³",NA,NA,NA,"23/08/2018 0:00",1534975504
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"23h","Bona","39 µg/m³","23h","Bona","69 µg/m³","23h","Bona","19 µg/m³","23/08/2018 0:00",1534975504
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"23h","Bona","41 µg/m³","23h","Bona","61 µg/m³","23h","Bona","21 µg/m³","23/08/2018 0:00",1534975504
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"23h","Bona","17 µg/m³","23h","Bona","21 µg/m³","23/08/2018 0:00",1534975504
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","82 µg/m³","0h","Bona","35 µg/m³",NA,NA,NA,"23/08/2018 0:00",1534975504
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","57 µg/m³",NA,NA,NA,"23/08/2018 1:00",1534979103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","25 µg/m³","0h","Bona","76 µg/m³","1h","Bona","27 µg/m³","23/08/2018 1:00",1534979103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","20 µg/m³","0h","Bona","77 µg/m³","1h","Bona","1 µg/m³","23/08/2018 1:00",1534979103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","52 µg/m³","0h","Bona","46 µg/m³",NA,NA,NA,"23/08/2018 1:00",1534979103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","36 µg/m³","0h","Bona","67 µg/m³","1h","Bona","19 µg/m³","23/08/2018 1:00",1534979103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","38 µg/m³","0h","Bona","66 µg/m³","1h","Bona","22 µg/m³","23/08/2018 1:00",1534979103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","23 µg/m³","1h","Bona","21 µg/m³","23/08/2018 1:00",1534979103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","110 µg/m³","0h","Bona","16 µg/m³",NA,NA,NA,"23/08/2018 1:00",1534979103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","Bona","49 µg/m³",NA,NA,NA,"23/08/2018 2:00",1534982702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","28 µg/m³","1h","Bona","75 µg/m³","2h","Bona","28 µg/m³","23/08/2018 2:00",1534982702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"1h","Bona","17 µg/m³","1h","Bona","83 µg/m³","2h","Bona","1 µg/m³","23/08/2018 2:00",1534982702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"1h","Bona","26 µg/m³","1h","Bona","64 µg/m³",NA,NA,NA,"23/08/2018 2:00",1534982702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"1h","Bona","39 µg/m³","1h","Bona","67 µg/m³","2h","Bona","19 µg/m³","23/08/2018 2:00",1534982702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","42 µg/m³","1h","Bona","40 µg/m³","2h","Bona","23 µg/m³","23/08/2018 2:00",1534982702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"1h","Bona","46 µg/m³","2h","Bona","21 µg/m³","23/08/2018 2:00",1534982702
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"1h","Regular","128 µg/m³","1h","Bona","5 µg/m³",NA,NA,NA,"23/08/2018 2:00",1534982702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"2h","Bona","53 µg/m³",NA,NA,NA,"23/08/2018 3:00",1534986302
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"2h","Bona","34 µg/m³","2h","Bona","62 µg/m³","3h","Bona","29 µg/m³","23/08/2018 3:00",1534986302
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"2h","Bona","19 µg/m³","2h","Bona","80 µg/m³","3h","Bona","1 µg/m³","23/08/2018 3:00",1534986302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"2h","Bona","12 µg/m³","2h","Bona","72 µg/m³",NA,NA,NA,"23/08/2018 3:00",1534986302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"2h","Bona","53 µg/m³","2h","Bona","39 µg/m³","2h","Bona","20 µg/m³","23/08/2018 3:00",1534986302
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","42 µg/m³","2h","Bona","41 µg/m³","2h","Bona","22 µg/m³","23/08/2018 3:00",1534986302
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","50 µg/m³","2h","Bona","21 µg/m³","23/08/2018 3:00",1534986302
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"2h","Bona","88 µg/m³","2h","Bona","32 µg/m³",NA,NA,NA,"23/08/2018 3:00",1534986302
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","61 µg/m³",NA,NA,NA,"23/08/2018 4:00",1534989903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"3h","Bona","17 µg/m³","3h","Bona","70 µg/m³","4h","Bona","29 µg/m³","23/08/2018 4:00",1534989903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"3h","Bona","11 µg/m³","3h","Bona","80 µg/m³","4h","Bona","1 µg/m³","23/08/2018 4:00",1534989903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"3h","Bona","9 µg/m³","3h","Bona","60 µg/m³",NA,NA,NA,"23/08/2018 4:00",1534989903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"3h","Bona","40 µg/m³","3h","Bona","43 µg/m³","4h","Bona","20 µg/m³","23/08/2018 4:00",1534989903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"2h","--","--","3h","Bona","32 µg/m³","4h","Bona","23 µg/m³","23/08/2018 4:00",1534989903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"3h","Bona","53 µg/m³","4h","Bona","22 µg/m³","23/08/2018 4:00",1534989903
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"3h","Regular","117 µg/m³","3h","Bona","8 µg/m³",NA,NA,NA,"23/08/2018 4:00",1534989903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"4h","Bona","36 µg/m³",NA,NA,NA,"23/08/2018 5:00",1534993503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"4h","Bona","24 µg/m³","4h","Bona","57 µg/m³","5h","Bona","29 µg/m³","23/08/2018 5:00",1534993503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"4h","Bona","10 µg/m³","4h","Bona","69 µg/m³","5h","Bona","1 µg/m³","23/08/2018 5:00",1534993503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"4h","Bona","4 µg/m³","4h","Bona","54 µg/m³",NA,NA,NA,"23/08/2018 5:00",1534993503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"4h","Bona","43 µg/m³","4h","Bona","36 µg/m³","5h","Bona","21 µg/m³","23/08/2018 5:00",1534993503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","--","--","4h","Bona","32 µg/m³","5h","Bona","23 µg/m³","23/08/2018 5:00",1534993503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"4h","Bona","48 µg/m³","5h","Bona","22 µg/m³","23/08/2018 5:00",1534993503
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"4h","Regular","119 µg/m³","4h","Bona","3 µg/m³",NA,NA,NA,"23/08/2018 5:00",1534993503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"5h","Bona","36 µg/m³",NA,NA,NA,"23/08/2018 6:00",1534997103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"5h","Bona","2 µg/m³","5h","Bona","76 µg/m³","6h","Bona","30 µg/m³","23/08/2018 6:00",1534997103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"5h","Bona","3 µg/m³","5h","Bona","70 µg/m³","6h","Bona","1 µg/m³","23/08/2018 6:00",1534997103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"5h","Bona","9 µg/m³","5h","Bona","44 µg/m³",NA,NA,NA,"23/08/2018 6:00",1534997103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"5h","Bona","71 µg/m³","5h","Bona","27 µg/m³","6h","Bona","21 µg/m³","23/08/2018 6:00",1534997103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","--","--","5h","Bona","23 µg/m³","5h","Bona","23 µg/m³","23/08/2018 6:00",1534997103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"5h","Bona","32 µg/m³","5h","Bona","22 µg/m³","23/08/2018 6:00",1534997103
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"5h","Regular","122 µg/m³","5h","Bona","2 µg/m³",NA,NA,NA,"23/08/2018 6:00",1534997103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"6h","Bona","26 µg/m³",NA,NA,NA,"23/08/2018 7:00",1535000703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"6h","Bona","28 µg/m³","6h","Bona","50 µg/m³","7h","Bona","30 µg/m³","23/08/2018 7:00",1535000703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"6h","Bona","3 µg/m³","6h","Bona","70 µg/m³","7h","Bona","1 µg/m³","23/08/2018 7:00",1535000703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"6h","Bona","10 µg/m³","6h","Bona","37 µg/m³",NA,NA,NA,"23/08/2018 7:00",1535000703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"6h","Bona","72 µg/m³","6h","Bona","25 µg/m³","7h","Bona","21 µg/m³","23/08/2018 7:00",1535000703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"5h","--","--","6h","Bona","16 µg/m³","7h","Bona","23 µg/m³","23/08/2018 7:00",1535000703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"6h","Bona","36 µg/m³","7h","Bona","23 µg/m³","23/08/2018 7:00",1535000703
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"6h","Regular","124 µg/m³","6h","Bona","2 µg/m³",NA,NA,NA,"23/08/2018 7:00",1535000703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"7h","Bona","54 µg/m³",NA,NA,NA,"23/08/2018 8:00",1535004303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"7h","Bona","2 µg/m³","7h","Bona","74 µg/m³","8h","Bona","30 µg/m³","23/08/2018 8:00",1535004303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"7h","Bona","13 µg/m³","7h","Bona","64 µg/m³","8h","Bona","1 µg/m³","23/08/2018 8:00",1535004303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"7h","Bona","7 µg/m³","7h","Bona","40 µg/m³",NA,NA,NA,"23/08/2018 8:00",1535004303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"7h","Bona","68 µg/m³","7h","Bona","30 µg/m³","8h","Bona","21 µg/m³","23/08/2018 8:00",1535004303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"6h","--","--","7h","Bona","42 µg/m³","8h","Bona","23 µg/m³","23/08/2018 8:00",1535004303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"7h","Bona","44 µg/m³","8h","Bona","23 µg/m³","23/08/2018 8:00",1535004303
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"7h","Regular","125 µg/m³","7h","Bona","2 µg/m³",NA,NA,NA,"23/08/2018 8:00",1535004303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"8h","Bona","60 µg/m³",NA,NA,NA,"23/08/2018 9:00",1535007902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"8h","Bona","2 µg/m³","8h","Bona","82 µg/m³","9h","Bona","29 µg/m³","23/08/2018 9:00",1535007902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"8h","Bona","3 µg/m³","8h","Bona","77 µg/m³","9h","Bona","1 µg/m³","23/08/2018 9:00",1535007902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"8h","Bona","5 µg/m³","8h","Bona","49 µg/m³",NA,NA,NA,"23/08/2018 9:00",1535007902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"8h","Bona","21 µg/m³","8h","Bona","85 µg/m³","9h","Bona","22 µg/m³","23/08/2018 9:00",1535007902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"7h","--","--","8h","Bona","58 µg/m³","9h","Bona","23 µg/m³","23/08/2018 9:00",1535007902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"8h","Bona","63 µg/m³","8h","Bona","23 µg/m³","23/08/2018 9:00",1535007902
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"8h","Regular","127 µg/m³","8h","Bona","1 µg/m³",NA,NA,NA,"23/08/2018 9:00",1535007902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"9h","Bona","83 µg/m³",NA,NA,NA,"23/08/2018 10:00",1535011502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"9h","Bona","5 µg/m³","9h","Bona","88 µg/m³","10h","Bona","29 µg/m³","23/08/2018 10:00",1535011502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","14 µg/m³","9h","Bona","77 µg/m³","10h","Bona","1 µg/m³","23/08/2018 10:00",1535011502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"9h","Bona","10 µg/m³","9h","Bona","61 µg/m³",NA,NA,NA,"23/08/2018 10:00",1535011502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"9h","Bona","32 µg/m³","9h","Bona","71 µg/m³","10h","Bona","22 µg/m³","23/08/2018 10:00",1535011502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"8h","--","--","9h","Bona","84 µg/m³","10h","Bona","23 µg/m³","23/08/2018 10:00",1535011502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"9h","Bona","61 µg/m³","10h","Bona","23 µg/m³","23/08/2018 10:00",1535011502
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"9h","Bona","87 µg/m³","9h","Bona","29 µg/m³",NA,NA,NA,"23/08/2018 10:00",1535011502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","Bona","82 µg/m³",NA,NA,NA,"23/08/2018 11:00",1535015102
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"10h","Bona","10 µg/m³","10h","Regular","94 µg/m³","10h","Bona","30 µg/m³","23/08/2018 11:00",1535015102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","14 µg/m³","9h","Bona","77 µg/m³","10h","Bona","1 µg/m³","23/08/2018 11:00",1535015102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"10h","Bona","30 µg/m³","10h","Bona","56 µg/m³",NA,NA,NA,"23/08/2018 11:00",1535015102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"10h","Bona","62 µg/m³","10h","Bona","45 µg/m³","11h","Bona","22 µg/m³","23/08/2018 11:00",1535015102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"9h","--","--","10h","Bona","76 µg/m³","11h","Bona","23 µg/m³","23/08/2018 11:00",1535015102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"10h","Bona","58 µg/m³","11h","Bona","24 µg/m³","23/08/2018 11:00",1535015102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"10h","Bona","63 µg/m³","10h","Bona","53 µg/m³",NA,NA,NA,"23/08/2018 11:00",1535015102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"11h","Bona","65 µg/m³",NA,NA,NA,"23/08/2018 12:00",1535018702
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"11h","Bona","21 µg/m³","11h","Regular","98 µg/m³","12h","Bona","31 µg/m³","23/08/2018 12:00",1535018702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"10h","Bona","24 µg/m³","10h","Bona","80 µg/m³",NA,NA,NA,"23/08/2018 12:00",1535018702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"11h","Bona","43 µg/m³","11h","Bona","60 µg/m³",NA,NA,NA,"23/08/2018 12:00",1535018702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"11h","Bona","82 µg/m³","11h","Bona","28 µg/m³","12h","Bona","23 µg/m³","23/08/2018 12:00",1535018702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","--","--","11h","Bona","48 µg/m³","12h","Bona","23 µg/m³","23/08/2018 12:00",1535018702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"11h","Bona","44 µg/m³","12h","Bona","24 µg/m³","23/08/2018 12:00",1535018702
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"11h","Bona","69 µg/m³","11h","Bona","63 µg/m³",NA,NA,NA,"23/08/2018 12:00",1535018702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"12h","Bona","42 µg/m³",NA,NA,NA,"23/08/2018 13:00",1535022302
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"11h","Bona","21 µg/m³","11h","Regular","98 µg/m³","13h","Bona","31 µg/m³","23/08/2018 13:00",1535022302
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"12h","Bona","35 µg/m³","12h","Regular","129 µg/m³",NA,NA,NA,"23/08/2018 13:00",1535022302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"12h","Bona","73 µg/m³","12h","Bona","74 µg/m³",NA,NA,NA,"23/08/2018 13:00",1535022302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"12h","Bona","88 µg/m³","12h","Bona","42 µg/m³","13h","Bona","23 µg/m³","23/08/2018 13:00",1535022302
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"11h","--","--","12h","Bona","26 µg/m³","13h","Bona","23 µg/m³","23/08/2018 13:00",1535022302
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"12h","Bona","71 µg/m³","13h","Bona","25 µg/m³","23/08/2018 13:00",1535022302
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"12h","Bona","80 µg/m³","12h","Bona","71 µg/m³",NA,NA,NA,"23/08/2018 13:00",1535022302
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","Bona","52 µg/m³",NA,NA,NA,"23/08/2018 14:00",1535025902
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"11h","Bona","21 µg/m³","11h","Regular","98 µg/m³","13h","Bona","31 µg/m³","23/08/2018 14:00",1535025902
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"13h","Bona","68 µg/m³","13h","Regular","107 µg/m³",NA,NA,NA,"23/08/2018 14:00",1535025902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"13h","Bona","86 µg/m³","13h","Bona","53 µg/m³",NA,NA,NA,"23/08/2018 14:00",1535025902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"13h","Bona","93 µg/m³","13h","Bona","77 µg/m³","13h","Bona","24 µg/m³","23/08/2018 14:00",1535025902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"12h","--","--","13h","Bona","30 µg/m³","14h","Bona","24 µg/m³","23/08/2018 14:00",1535025902
