"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"18h","Bona","6 µg/m³",NA,NA,NA,"23/09/2018 19:00",1537722302
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"18h","Bona","60 µg/m³","18h","Bona","29 µg/m³","19h","Bona","29 µg/m³","23/09/2018 19:00",1537722302
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"18h","Bona","69 µg/m³","18h","Bona","16 µg/m³",NA,NA,NA,"23/09/2018 19:00",1537722302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"18h","Bona","55 µg/m³","18h","Bona","24 µg/m³",NA,NA,NA,"23/09/2018 19:00",1537722302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"18h","Bona","87 µg/m³","18h","Bona","7 µg/m³","19h","Bona","22 µg/m³","23/09/2018 19:00",1537722302
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"18h","Bona","64 µg/m³","18h","Bona","7 µg/m³","19h","Bona","23 µg/m³","23/09/2018 19:00",1537722302
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"18h","Bona","27 µg/m³","19h","Bona","30 µg/m³","23/09/2018 19:00",1537722302
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"18h","Bona","86 µg/m³","18h","Bona","8 µg/m³",NA,NA,NA,"23/09/2018 19:00",1537722302
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"19h","Bona","10 µg/m³",NA,NA,NA,"23/09/2018 20:00",1537725902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"19h","Bona","49 µg/m³","19h","Bona","32 µg/m³","20h","Bona","28 µg/m³","23/09/2018 20:00",1537725902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","58 µg/m³","19h","Bona","17 µg/m³",NA,NA,NA,"23/09/2018 20:00",1537725902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"19h","Bona","43 µg/m³","19h","Bona","28 µg/m³",NA,NA,NA,"23/09/2018 20:00",1537725902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"19h","Bona","67 µg/m³","19h","Bona","12 µg/m³","20h","Bona","22 µg/m³","23/09/2018 20:00",1537725902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"19h","Bona","55 µg/m³","19h","Bona","12 µg/m³","19h","Bona","23 µg/m³","23/09/2018 20:00",1537725902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","24 µg/m³","19h","Bona","29 µg/m³","23/09/2018 20:00",1537725902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"19h","Bona","74 µg/m³","19h","Bona","7 µg/m³",NA,NA,NA,"23/09/2018 20:00",1537725902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","15 µg/m³",NA,NA,NA,"23/09/2018 21:00",1537729502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"20h","Bona","45 µg/m³","20h","Bona","41 µg/m³","21h","Bona","28 µg/m³","23/09/2018 21:00",1537729502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","55 µg/m³","20h","Bona","25 µg/m³",NA,NA,NA,"23/09/2018 21:00",1537729502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"20h","Bona","45 µg/m³","20h","Bona","33 µg/m³",NA,NA,NA,"23/09/2018 21:00",1537729502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"20h","Bona","61 µg/m³","20h","Bona","19 µg/m³","21h","Bona","22 µg/m³","23/09/2018 21:00",1537729502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"20h","Bona","52 µg/m³","20h","Bona","22 µg/m³","21h","Bona","22 µg/m³","23/09/2018 21:00",1537729502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","26 µg/m³","21h","Bona","28 µg/m³","23/09/2018 21:00",1537729502
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"20h","Bona","72 µg/m³","20h","Bona","8 µg/m³",NA,NA,NA,"23/09/2018 21:00",1537729502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"21h","Bona","21 µg/m³",NA,NA,NA,"23/09/2018 22:00",1537733103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"21h","Bona","41 µg/m³","21h","Bona","48 µg/m³","21h","Bona","28 µg/m³","23/09/2018 22:00",1537733103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"21h","Bona","45 µg/m³","21h","Bona","40 µg/m³",NA,NA,NA,"23/09/2018 22:00",1537733103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"21h","Bona","45 µg/m³","21h","Bona","39 µg/m³",NA,NA,NA,"23/09/2018 22:00",1537733103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"21h","Bona","42 µg/m³","21h","Bona","38 µg/m³","22h","Bona","22 µg/m³","23/09/2018 22:00",1537733103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"21h","Bona","47 µg/m³","21h","Bona","31 µg/m³","22h","Bona","22 µg/m³","23/09/2018 22:00",1537733103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","41 µg/m³","22h","Bona","28 µg/m³","23/09/2018 22:00",1537733103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"21h","Bona","70 µg/m³","21h","Bona","12 µg/m³",NA,NA,NA,"23/09/2018 22:00",1537733103
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/09/2018 23:00",1537736702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"23h","Bona","28 µg/m³","23/09/2018 23:00",1537736702
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/09/2018 23:00",1537736702
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/09/2018 23:00",1537736702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"23h","Bona","22 µg/m³","23/09/2018 23:00",1537736702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,"23h","Bona","22 µg/m³","23/09/2018 23:00",1537736702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"22h","Bona","50 µg/m³","22h","Bona","29 µg/m³","23/09/2018 23:00",1537736702
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"22h","Bona","65 µg/m³","22h","Bona","16 µg/m³",NA,NA,NA,"23/09/2018 23:00",1537736702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","22 µg/m³",NA,NA,NA,"24/09/2018 0:00",1537740304
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","31 µg/m³","0h","Bona","45 µg/m³","0h","Bona","28 µg/m³","24/09/2018 0:00",1537740304
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","32 µg/m³","0h","Bona","42 µg/m³",NA,NA,NA,"24/09/2018 0:00",1537740304
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","24 µg/m³","0h","Bona","50 µg/m³",NA,NA,NA,"24/09/2018 0:00",1537740304
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","13 µg/m³","0h","Bona","64 µg/m³","0h","Bona","21 µg/m³","24/09/2018 0:00",1537740304
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","26 µg/m³","0h","Bona","44 µg/m³","0h","Bona","23 µg/m³","24/09/2018 0:00",1537740304
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","49 µg/m³","0h","Bona","29 µg/m³","24/09/2018 0:00",1537740304
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","69 µg/m³","0h","Bona","10 µg/m³",NA,NA,NA,"24/09/2018 0:00",1537740304
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","39 µg/m³",NA,NA,NA,"24/09/2018 1:00",1537743903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","27 µg/m³","0h","Bona","41 µg/m³","0h","Bona","28 µg/m³","24/09/2018 1:00",1537743903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","23 µg/m³","0h","Bona","52 µg/m³",NA,NA,NA,"24/09/2018 1:00",1537743903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","26 µg/m³","0h","Bona","39 µg/m³",NA,NA,NA,"24/09/2018 1:00",1537743903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","10 µg/m³","0h","Bona","59 µg/m³","0h","Bona","21 µg/m³","24/09/2018 1:00",1537743903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","5 µg/m³","0h","Bona","74 µg/m³","1h","Bona","23 µg/m³","24/09/2018 1:00",1537743903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","39 µg/m³","1h","Bona","29 µg/m³","24/09/2018 1:00",1537743903
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","73 µg/m³","0h","Bona","7 µg/m³",NA,NA,NA,"24/09/2018 1:00",1537743903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","Bona","56 µg/m³",NA,NA,NA,"24/09/2018 2:00",1537747503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","7 µg/m³","1h","Bona","62 µg/m³","2h","Bona","27 µg/m³","24/09/2018 2:00",1537747503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"1h","Bona","9 µg/m³","1h","Bona","67 µg/m³",NA,NA,NA,"24/09/2018 2:00",1537747503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"1h","Bona","6 µg/m³","1h","Bona","60 µg/m³",NA,NA,NA,"24/09/2018 2:00",1537747503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"1h","Bona","12 µg/m³","1h","Bona","55 µg/m³","2h","Bona","22 µg/m³","24/09/2018 2:00",1537747503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","1 µg/m³","1h","Bona","70 µg/m³","2h","Bona","23 µg/m³","24/09/2018 2:00",1537747503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"1h","Bona","57 µg/m³","2h","Bona","29 µg/m³","24/09/2018 2:00",1537747503
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"1h","Bona","78 µg/m³","1h","Bona","6 µg/m³",NA,NA,NA,"24/09/2018 2:00",1537747503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"2h","Bona","53 µg/m³",NA,NA,NA,"24/09/2018 3:00",1537751102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"2h","Bona","2 µg/m³","2h","Bona","65 µg/m³","3h","Bona","27 µg/m³","24/09/2018 3:00",1537751102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"2h","Bona","2 µg/m³","2h","Bona","72 µg/m³",NA,NA,NA,"24/09/2018 3:00",1537751102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"2h","Bona","2 µg/m³","2h","Bona","61 µg/m³",NA,NA,NA,"24/09/2018 3:00",1537751102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"2h","Bona","23 µg/m³","2h","Bona","39 µg/m³","3h","Bona","22 µg/m³","24/09/2018 3:00",1537751102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"2h","Bona","1 µg/m³","2h","Bona","64 µg/m³","3h","Bona","22 µg/m³","24/09/2018 3:00",1537751102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","69 µg/m³","3h","Bona","29 µg/m³","24/09/2018 3:00",1537751102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"2h","Bona","92 µg/m³","2h","Bona","4 µg/m³",NA,NA,NA,"24/09/2018 3:00",1537751102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","51 µg/m³",NA,NA,NA,"24/09/2018 4:00",1537754702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"3h","Bona","3 µg/m³","3h","Bona","58 µg/m³","3h","Bona","27 µg/m³","24/09/2018 4:00",1537754702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"3h","Bona","3 µg/m³","3h","Bona","66 µg/m³",NA,NA,NA,"24/09/2018 4:00",1537754702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"3h","Bona","13 µg/m³","3h","Bona","50 µg/m³",NA,NA,NA,"24/09/2018 4:00",1537754702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"3h","Bona","20 µg/m³","3h","Bona","40 µg/m³","3h","Bona","22 µg/m³","24/09/2018 4:00",1537754702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","Bona","7 µg/m³","3h","Bona","54 µg/m³","4h","Bona","22 µg/m³","24/09/2018 4:00",1537754702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"3h","Bona","46 µg/m³","4h","Bona","29 µg/m³","24/09/2018 4:00",1537754702
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"3h","Bona","87 µg/m³","3h","Bona","4 µg/m³",NA,NA,NA,"24/09/2018 4:00",1537754702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","51 µg/m³",NA,NA,NA,"24/09/2018 5:00",1537758303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"4h","Bona","2 µg/m³","4h","Bona","61 µg/m³","5h","Bona","27 µg/m³","24/09/2018 5:00",1537758303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"4h","Bona","2 µg/m³","4h","Bona","68 µg/m³",NA,NA,NA,"24/09/2018 5:00",1537758303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"4h","Bona","2 µg/m³","4h","Bona","54 µg/m³",NA,NA,NA,"24/09/2018 5:00",1537758303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"4h","Bona","24 µg/m³","4h","Bona","35 µg/m³","5h","Bona","22 µg/m³","24/09/2018 5:00",1537758303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"4h","Bona","22 µg/m³","4h","Bona","30 µg/m³","5h","Bona","22 µg/m³","24/09/2018 5:00",1537758303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"4h","Bona","43 µg/m³","5h","Bona","28 µg/m³","24/09/2018 5:00",1537758303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"4h","Bona","64 µg/m³","4h","Bona","13 µg/m³",NA,NA,NA,"24/09/2018 5:00",1537758303
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"4h","--","--",NA,NA,NA,"24/09/2018 6:00",1537761902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"5h","Bona","1 µg/m³","5h","Bona","56 µg/m³","6h","Bona","27 µg/m³","24/09/2018 6:00",1537761902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"5h","Bona","1 µg/m³","5h","Bona","62 µg/m³",NA,NA,NA,"24/09/2018 6:00",1537761902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"5h","Bona","3 µg/m³","5h","Bona","51 µg/m³",NA,NA,NA,"24/09/2018 6:00",1537761902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"5h","Bona","22 µg/m³","5h","Bona","34 µg/m³","6h","Bona","21 µg/m³","24/09/2018 6:00",1537761902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"5h","Bona","22 µg/m³","5h","Bona","25 µg/m³","6h","Bona","22 µg/m³","24/09/2018 6:00",1537761902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"5h","Bona","35 µg/m³","6h","Bona","28 µg/m³","24/09/2018 6:00",1537761902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"5h","Bona","62 µg/m³","5h","Bona","13 µg/m³",NA,NA,NA,"24/09/2018 6:00",1537761902
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"4h","--","--",NA,NA,NA,"24/09/2018 7:00",1537765502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"6h","Bona","1 µg/m³","6h","Bona","57 µg/m³","6h","Bona","27 µg/m³","24/09/2018 7:00",1537765502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"6h","Bona","2 µg/m³","6h","Bona","56 µg/m³",NA,NA,NA,"24/09/2018 7:00",1537765502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"6h","Bona","2 µg/m³","6h","Bona","41 µg/m³",NA,NA,NA,"24/09/2018 7:00",1537765502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"6h","Bona","15 µg/m³","6h","Bona","38 µg/m³","6h","Bona","21 µg/m³","24/09/2018 7:00",1537765502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"6h","Bona","21 µg/m³","6h","Bona","24 µg/m³","6h","Bona","22 µg/m³","24/09/2018 7:00",1537765502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"6h","Bona","29 µg/m³","6h","Bona","28 µg/m³","24/09/2018 7:00",1537765502
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"6h","Bona","59 µg/m³","6h","Bona","13 µg/m³",NA,NA,NA,"24/09/2018 7:00",1537765502
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"6h","--","--",NA,NA,NA,"24/09/2018 8:00",1537769103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"7h","Bona","1 µg/m³","7h","Bona","52 µg/m³","8h","Bona","27 µg/m³","24/09/2018 8:00",1537769103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"7h","Bona","1 µg/m³","7h","Bona","49 µg/m³",NA,NA,NA,"24/09/2018 8:00",1537769103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"7h","Bona","2 µg/m³","7h","Bona","34 µg/m³",NA,NA,NA,"24/09/2018 8:00",1537769103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"7h","Bona","8 µg/m³","7h","Bona","45 µg/m³","8h","Bona","22 µg/m³","24/09/2018 8:00",1537769103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"7h","Bona","20 µg/m³","7h","Bona","24 µg/m³","8h","Bona","22 µg/m³","24/09/2018 8:00",1537769103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"7h","Bona","32 µg/m³","8h","Bona","29 µg/m³","24/09/2018 8:00",1537769103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"7h","Bona","59 µg/m³","7h","Bona","10 µg/m³",NA,NA,NA,"24/09/2018 8:00",1537769103
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"7h","--","--",NA,NA,NA,"24/09/2018 9:00",1537772703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"8h","Bona","1 µg/m³","8h","Bona","49 µg/m³","9h","Bona","27 µg/m³","24/09/2018 9:00",1537772703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"8h","Bona","3 µg/m³","8h","Bona","47 µg/m³",NA,NA,NA,"24/09/2018 9:00",1537772703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"8h","Bona","1 µg/m³","8h","Bona","37 µg/m³",NA,NA,NA,"24/09/2018 9:00",1537772703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"8h","Bona","2 µg/m³","8h","Bona","54 µg/m³","9h","Bona","22 µg/m³","24/09/2018 9:00",1537772703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"8h","Bona","7 µg/m³","8h","Bona","35 µg/m³","9h","Bona","22 µg/m³","24/09/2018 9:00",1537772703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"8h","Bona","43 µg/m³","9h","Bona","29 µg/m³","24/09/2018 9:00",1537772703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"8h","Bona","53 µg/m³","8h","Bona","12 µg/m³",NA,NA,NA,"24/09/2018 9:00",1537772703
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"8h","--","--",NA,NA,NA,"24/09/2018 10:00",1537776302
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"9h","Bona","6 µg/m³","9h","Bona","43 µg/m³","10h","Bona","28 µg/m³","24/09/2018 10:00",1537776302
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","11 µg/m³","9h","Bona","40 µg/m³",NA,NA,NA,"24/09/2018 10:00",1537776302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"9h","Bona","2 µg/m³","9h","Bona","42 µg/m³",NA,NA,NA,"24/09/2018 10:00",1537776302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"9h","Bona","11 µg/m³","9h","Bona","36 µg/m³","9h","Bona","22 µg/m³","24/09/2018 10:00",1537776302
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"9h","Bona","6 µg/m³","9h","Bona","39 µg/m³","9h","Bona","22 µg/m³","24/09/2018 10:00",1537776302
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"9h","Bona","41 µg/m³","9h","Bona","29 µg/m³","24/09/2018 10:00",1537776302
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"9h","Bona","32 µg/m³","9h","Bona","21 µg/m³",NA,NA,NA,"24/09/2018 10:00",1537776302
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"9h","--","--",NA,NA,NA,"24/09/2018 11:00",1537779902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"10h","Bona","9 µg/m³","10h","Bona","41 µg/m³","11h","Bona","28 µg/m³","24/09/2018 11:00",1537779902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"10h","Bona","17 µg/m³","10h","Bona","35 µg/m³",NA,NA,NA,"24/09/2018 11:00",1537779902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"10h","Bona","6 µg/m³","10h","Bona","38 µg/m³",NA,NA,NA,"24/09/2018 11:00",1537779902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"10h","Bona","21 µg/m³","10h","Bona","28 µg/m³","11h","Bona","22 µg/m³","24/09/2018 11:00",1537779902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","Bona","17 µg/m³","10h","Bona","27 µg/m³","11h","Bona","22 µg/m³","24/09/2018 11:00",1537779902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"10h","Bona","38 µg/m³","11h","Bona","29 µg/m³","24/09/2018 11:00",1537779902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"10h","Bona","38 µg/m³","10h","Bona","18 µg/m³",NA,NA,NA,"24/09/2018 11:00",1537779902
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","--","--",NA,NA,NA,"24/09/2018 12:00",1537783502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"11h","Bona","24 µg/m³","11h","Bona","30 µg/m³","12h","Bona","28 µg/m³","24/09/2018 12:00",1537783502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"11h","Bona","30 µg/m³","11h","Bona","27 µg/m³",NA,NA,NA,"24/09/2018 12:00",1537783502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"11h","Bona","29 µg/m³","11h","Bona","15 µg/m³",NA,NA,NA,"24/09/2018 12:00",1537783502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"11h","Bona","25 µg/m³","11h","Bona","30 µg/m³","12h","Bona","23 µg/m³","24/09/2018 12:00",1537783502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"11h","Bona","27 µg/m³","11h","Bona","23 µg/m³","12h","Bona","22 µg/m³","24/09/2018 12:00",1537783502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"11h","Bona","15 µg/m³","12h","Bona","27 µg/m³","24/09/2018 12:00",1537783502
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"11h","Bona","37 µg/m³","11h","Bona","18 µg/m³",NA,NA,NA,"24/09/2018 12:00",1537783502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"12h","Bona","19 µg/m³",NA,NA,NA,"24/09/2018 13:00",1537787102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"12h","Bona","33 µg/m³","12h","Bona","26 µg/m³","13h","Bona","27 µg/m³","24/09/2018 13:00",1537787102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"12h","Bona","38 µg/m³","12h","Bona","24 µg/m³",NA,NA,NA,"24/09/2018 13:00",1537787102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"12h","Bona","35 µg/m³","12h","Bona","11 µg/m³",NA,NA,NA,"24/09/2018 13:00",1537787102
